index,used,title,channel,date,url,context,keyword
190,0,사수가 없는 #개발자 에겐 #챗GPT 가 최고의 #사수 #개발상식 230530,1분개발상식,2023-05-30,https://www.youtube.com/watch?v=JT0uJnpHO3s,사수가 없는 #개발자 에겐 #챗GPT 가 최고의 #사수.,코딩테스트
191,0,[늑대별책방] 개발자 이야기,북클럽LAB,2023-05-30,https://www.youtube.com/watch?v=BApjGDNLVPc,"기초 문해력의 중요한 요소 중 하나인 '읽기 유창성'을 아시나요❓ 정확하고 신속하게 표현력을 살려 읽을 수 있는 능력인데요,   읽기 ...",코딩테스트
192,0,"울 와이프, 처음으로 기획하고 프레젠테이션을 하다! #개발자만들기",내 와이프는 개발자,2023-05-30,https://www.youtube.com/watch?v=_ut92tuPvog,"수고했어. 여보야 조급하게 말고, 천천히 실력 쌓아 나가보자! 잘하고 있어! 풀영상 https://www.youtube.com/watch?v=GZyDiJ34_lo ...",코딩테스트
193,0,20년차 개발자가 리액트 대신 스벨트에 올인한 이유,"핑거, 무료 앱빌더",2023-05-30,https://www.youtube.com/watch?v=6envM62UlOM,플랫폼 개발은 핑거 https://fingr.io.,코딩테스트
194,0,2023 05 | #파워플랫폼 데이 | #퓨전개발자,퓨전 개발자 101,2023-05-30,https://www.youtube.com/watch?v=baQouvG-ma0,2023 04 | #파워플랫폼 데이 | #퓨전개발자 퓨전개발자 밋업은 매월 진행하고 있는 퓨전 개발자 그룹의 온/오프라인 밋업입니다.,코딩테스트
195,0,개발자 키우는 플레이어,[키텔] 텔튜브,2023-05-30,https://www.youtube.com/watch?v=2t0KIPP3mZk,풀버전 : https://www.youtube.com/watch?v=ccqszLfcKAs 키텔 트위치 생방송 : https://www.twitch.tv/kittel412 키텔 인스타 ...,코딩테스트
196,0,개발자의 실수로 탄생한 궁극 히어로... 최초의 UR 캐릭 &#39;타츠마키&#39;의 성능이 공개되었습니다!!!!!!!!!!!! [원펀맨 최강의 남자],너굴몬,2023-05-30,https://www.youtube.com/watch?v=9XmgsTbmr1Y,원펀맨 #원펀맨게임 #원펀맨최강의남자 대박.,코딩테스트
197,0,목표를 위해 달리는 개발자 (feat. 취미는 요리) | 라인개발실록,라인개발실록,2023-05-30,https://www.youtube.com/watch?v=fY_hqope2Kc,"달리기, 하루 아침에 잘하기 쉽지 않아요 ‍♂️ 마치 개발처럼요! 목표까지 완주하기 위해서는 끝임없는 노력이 필요한데요. 달리기 ...",코딩테스트
198,0,CSS Flex 기초응용 완벽 이해하기 / html / 웹퍼블리셔 / 프론트엔드개발 / uiux,리베하얀,2023-06-08,https://www.youtube.com/watch?v=SxzcSwqBfNQ,타임라인 00:08 해당 영상에 대해서 00:42 기초셋팅 및 사이트 선정 01:45 Flex 예제 적용하기 05:23 Flex Layout 조건 및 특징 09:03 ...,코딩테스트
199,0,프론트엔드 마케팅에 집착하는 당신에게,컨택틱,2023-06-08,https://www.youtube.com/watch?v=bhpEJnJJn-U,컨택틱 아마존 PL 보험 서비스 문의 및 접수 바로가기☆ 링크: https://forms.gle/jcuYn8jPDhVt3UtX6 ☆해외 이커머스(아마존) 1등 ...,코딩테스트
200,0,프론트엔드프레임웍 6월5일,이승진,2023-06-06,https://www.youtube.com/watch?v=182LwxJYbYc,,코딩테스트
201,0,프론트엔드개발 6월5일,이승진,2023-06-06,https://www.youtube.com/watch?v=Fld2QVx5tX8,,코딩테스트
202,0,컨택틱과 함께하는 이커머스 노하우 1탄｜프론트엔드 마케팅과 백엔드 마케팅,컨택틱,2023-06-05,https://www.youtube.com/watch?v=C5v_UoBJgbc,컨택틱 아마존 PL 보험 서비스 문의 및 접수 바로가기☆ 링크: https://forms.gle/jcuYn8jPDhVt3UtX6 ☆해외 이커머스(아마존) 1등 ...,코딩테스트
203,0,"#15 프론트엔드 vs 백엔드, 내가 고른 생각의 과정",좋은 개발자가 되고싶어,2023-06-04,https://www.youtube.com/watch?v=Bng1k63_l4E,프론트엔드와 백엔드 중 선택의 어려움을 겪는 분들을 위한 영상입니다.☺️ 지극히 개인적인 생각의 과정이지만 도움이 되길 ...,코딩테스트
204,0,프론트엔드 구현과제 합격방법?! #프론트엔드,양동준 Yang DongJun,2023-06-04,https://www.youtube.com/watch?v=fyzqr1V6Z9E,"프론트엔드 구현과제에 관한 영상입니다 링크모음 : https://solo.to/dongjun_yang ‍   인프런강의(ChatGPT, 이력서, 로드맵) ...",코딩테스트
205,0,"프론트엔드 커리어 로드맵, 이 3가지만 알아가시면 충분합니다!",메타코드M,2023-06-04,https://www.youtube.com/watch?v=duNh53xrGBY,"프론트엔드 #로드맵 #개발자 프론트엔드 커리어 로드맵, 이 3가지만 알아가시면 충분합니다! ▷출연문의 contact us (기업교육 / 책 ...",코딩테스트
206,0,20230601 2교시React Vscode IntelliJ sqldeveloper Pilot Project Login Front-End Back-End(Full-Stack),spatacobra 코딩공부 수업내용,2023-06-01,https://www.youtube.com/watch?v=A8O8qyPn_bY,"login (로그인)만들기 프로젝트 와부라이브러리 설정하기,교시 React Vscode Login Front-End 함수만들기 로그인 화면.",코딩테스트
207,0,20230531 8교시React Vscode IntelliJ sqldeveloper Pilot Project Login Front-End Back-End(Full-Stack),spatacobra 코딩공부 수업내용,2023-05-31,https://www.youtube.com/watch?v=1d0WJFHEENg,"login (로그인)만들기 프로젝트 와부라이브러리 설정하기,교시 React Vscode Login Front-End 함수만들기.",코딩테스트
208,0,웹프론트엔드개발 과제2,원희,2023-05-31,https://www.youtube.com/watch?v=mG0LVZR1f9I,,코딩테스트
209,0,20230531 7교시React Vscode IntelliJ sqldeveloper Pilot Project Login Front-End Back-End(Full-Stack),spatacobra 코딩공부 수업내용,2023-05-31,https://www.youtube.com/watch?v=kyq6zla5Xg8,"login (로그인)만들기 프로젝트 와부라이브러리 설정하기,교시 React Vscode Login Front-End 함수만들기, 목적 : 웹토큰이 있는지 ...",코딩테스트
210,0,20230531 6교시React Vscode IntelliJ sqldeveloper Pilot Project Login Front-End Back-End(Full-Stack),spatacobra 코딩공부 수업내용,2023-05-31,https://www.youtube.com/watch?v=G3VQnkXClpY,"login (로그인)만들기 프로젝트 와부라이브러리 설정하기,교시 React Vscode Login Front-End 함수만들기 ,message.js 메세지 액션 ...",코딩테스트
211,0,프론트엔드개발 5월31일,이승진,2023-05-31,https://www.youtube.com/watch?v=JAAfesmqan0,,코딩테스트
212,0,20230531 5교시React Vscode IntelliJ sqldeveloper Pilot Project Login Front-End Back-End(Full-Stack),spatacobra 코딩공부 수업내용,2023-05-31,https://www.youtube.com/watch?v=bcBYP1gM_SQ,"login (로그인)만들기 프로젝트 와부라이브러리 설정하기,교시 React Vscode Login Front-End 함수만들기.",코딩테스트
213,0,당근마켓 서류 합격 멘토링 후기 #프론트엔드 #이력서,양동준 Yang DongJun,2023-05-31,https://www.youtube.com/watch?v=gDLJG90oCbg,"당근마켓 서류 합격 멘토링 후기 영상입니다. 축하드려요. 링크모음 : https://solo.to/dongjun_yang ‍   인프런강의(ChatGPT, ...",코딩테스트
214,0,"프론트엔드부터 백엔드까지, 웹 개발 코딩 완성!",베어유,2023-05-31,https://www.youtube.com/watch?v=4PKWhXiHz40,실무 중심의 핵심 기술과 IT 용어를 입문자에게 익숙한 언어표현법으로 쉽게 이해할 수 있습니다.   따라만 해도 성공하는 커리큘럼 ...,코딩테스트
215,0,프론트엔드프레임웍 5월31일,이승진,2023-05-31,https://www.youtube.com/watch?v=6oHaTyhOjIA,,코딩테스트
216,0,20230531 2교시React Vscode IntelliJ sqldeveloper Pilot Project Login Front-End Back-End(Full-Stack),spatacobra 코딩공부 수업내용,2023-05-31,https://www.youtube.com/watch?v=-58JTphIzMY,"login 로그인 만들기 프로젝트 와부라이브러리 설정하기,reducers auth.js 리덕스의 공유저장소 함수 리듀 reducer 정의,reducers ...",코딩테스트
217,0,20230530 7교시React Vscode IntelliJ sqldeveloper Pilot Project Blog Front-End Back-End(Full-Stack),spatacobra 코딩공부 수업내용,2023-05-30,https://www.youtube.com/watch?v=w94b_51k4Mc,고급 노멀 테마 블로그(Blog) 만들기 끝 프로젝트 와부라이브러리 설정하기 다운받은 블로그html 리액트로 변환 해서 만들기 ...,코딩테스트
218,0,20230530 6교시React Vscode IntelliJ sqldeveloper Pilot Project Blog Front-End Back-End(Full-Stack),spatacobra 코딩공부 수업내용,2023-05-30,https://www.youtube.com/watch?v=2P4jYWWwyxQ,고급 노멀 테마 블로그(Blog) 만들기 끝 프로젝트 와부라이브러리 설정하기 다운받은 블로그html 리액트로 변환 해서 만들기 ...,코딩테스트
220,0,PHP회원사이트만들기 #48 게시판 글쓰기 백엔드 작업,왕초보 홈페이지만들기,2023-06-08,https://www.youtube.com/watch?v=AQML2lXBlcE,프론트엔드 작업이 끝났으면 이제 게시판 글을 DB에 저장하고 파일을 업로드하는 백엔드 작업을 해야 합니다.,코딩테스트
221,1,백엔드 연봉 올리는 데이터베이스  #백엔드,양동준 Yang DongJun,2023-06-07,https://www.youtube.com/watch?v=aVbsgR-CcoI,"백엔드 연봉올리는 데이터베이스 강의입니다. 링크모음 : https://solo.to/dongjun_yang ‍   인프런강의(ChatGPT, 이력서, ...",코딩테스트
223,0,백엔드프레임웍 6월5일,이승진,2023-06-06,https://www.youtube.com/watch?v=x6YMiujwscg,,코딩테스트
225,1,연봉을 올려주는 백엔드 AWS 기술 #백엔드,양동준 Yang DongJun,2023-06-01,https://www.youtube.com/watch?v=qHU6MqdAI-g,"백엔드 AWS rds aurora 관련 영상입니다. 링크모음 : https://solo.to/dongjun_yang ‍   인프런강의(ChatGPT, 이력서, 로드맵) ...",코딩테스트
226,0,백엔드프레임웍 5월31일,이승진,2023-05-31,https://www.youtube.com/watch?v=CnPxQajz2BU,,코딩테스트
228,0,비전공자 노베이스 코딩 한달 챌린지!!,김우찬,2023-06-05,https://www.youtube.com/watch?v=nC1AuXEzKkE,이남자는 한달동안 코딩공부를 해보려고 합니다. 얼마나 성장하고 얼마나 만들수 있을까요 ?? 지켜봐주시고 함께해주세요~ #코딩# ...,코딩테스트
229,0,🇰🇷(23.05.31.Wed.) 2.5 HOUR STUDY WITH ME/ 스터디 윗미/ 코딩어렵네/ 438시간남음/ Background 🔥ASMR /,HEODINK (공부하는 허딩크)_I'M STILL HUNGRY,2023-05-31,https://www.youtube.com/watch?v=sWbEkvf8KKM,SUTDYWITHME #스터디윗미 #500시간코딩독학 #SelfTaughtcodingfor500hours #40대직장인자기계발 #파이썬독학 #python ...,코딩테스트
230,0,"헤이밥, 코딩테스트 과외 모집합니다",헤이밥,2023-06-07,https://www.youtube.com/watch?v=AodL5j3l3rg,"저의 대학원 생활 뿐만 아니라, 여러분의 알고리즘과 개발자 인생에도 도움 되도록 좋은 수업이 될 겁니다.. 관심 있으신 분들 주저 ...",코딩테스트
231,0,코딩테스트 연습,lupin's archive,2023-06-07,https://www.youtube.com/watch?v=2BNnboNYBCI,,코딩테스트
232,0,카카오 코딩테스트 기출문제 - 개인정보 수집 유효기간,하루코딩,2023-06-05,https://www.youtube.com/watch?v=wsNSNRdJFWE,2023년 카카오 코딩 테스트 기출문제 풀이 영상입니다. #알고리즘 #코딩테스트 #프로그래머스 #카카오 #백트래킹 [영상 구간 설명] ...,코딩테스트
233,0,2023 카카오 신입 공채 1차 온라인 코딩 테스트 미로 탈출 명령어 Python,코데풀,2023-06-04,https://www.youtube.com/watch?v=_bHRMmuGwfE,파이썬 소스: https://bit.ly/3IVoS8z 문제 링크: https://bit.ly/3N9IeJw #카카오코딩테스트2023 #미로탈출명령어 #python.,코딩테스트
234,0,도비들의 탈출일지 - 클라이언트 코딩테스트 플랫폼 JOY,이준규,2023-05-31,https://www.youtube.com/watch?v=Qc-ueaU-8os,,코딩테스트
235,0,Playstore 에서 &#39;코딩사전&#39;을 검색해보세요~!! 😁 #코딩 #알고리즘 #자료구조 #코딩테스트 #expert,Tedd Dev,2023-05-30,https://www.youtube.com/watch?v=hja1idYPDOk,,코딩테스트
